age,job,marital,education,default,balance,housing,day,month,duration,campaign,pdays,previous
0.32467532467532473,4,2,2,0,0.281847788282164,1,0.23333333333333334,8,0.19437999484403198,0.0,0.0,0.0
0.32467532467532473,4,0,2,0,0.2287602365067822,1,0.23333333333333334,8,0.5375096674400619,0.016129032258064516,0.0,0.0
0.32467532467532473,1,1,0,0,0.2104214753217188,1,0.23333333333333334,8,0.2882186130445991,0.016129032258064516,0.0,0.0
0.24675324675324678,10,2,1,0,0.22853890663041074,1,0.23333333333333334,8,0.2534158288218613,0.016129032258064516,0.0,0.0
0.2207792207792208,1,2,1,0,0.21775697979574415,1,0.26666666666666666,8,0.1585460170146945,0.04838709677419355,0.0,0.0
0.16883116883116883,9,2,2,0,0.21718784582793185,1,0.26666666666666666,8,0.1240010311936066,0.03225806451612903,0.0,0.0
0.32467532467532473,1,2,1,0,0.21658709330635217,1,0.26666666666666666,8,0.23897911832946636,0.03225806451612903,0.0,0.0
0.16883116883116883,0,1,1,0,0.22619913365162678,1,0.26666666666666666,8,0.13817994328435165,0.0,0.0,0.0
0.12987012987012986,1,2,1,0,0.2404907199544693,1,0.26666666666666666,8,0.18252126836813612,0.0,0.0,0.0
0.18181818181818182,1,1,1,1,0.21646061909128278,1,0.26666666666666666,8,0.16782675947409126,0.0,0.0,0.0
0.5454545454545454,9,1,0,0,0.21854744363992792,1,0.26666666666666666,8,0.26450116009280744,0.016129032258064516,0.0,0.0
0.10389610389610388,1,2,1,0,0.21908495905397288,1,0.26666666666666666,8,0.16808455787574117,0.0,0.0,0.0
0.28571428571428575,1,1,1,0,0.21680842318272364,1,0.26666666666666666,8,0.43567929878834755,0.016129032258064516,0.0,0.0
0.19480519480519481,1,0,0,0,0.2288234736143169,1,0.26666666666666666,8,0.1709203402938902,0.016129032258064516,0.0,0.0
0.18181818181818182,4,2,2,0,0.2263256078666962,0,0.3666666666666667,8,0.1946377932456819,0.016129032258064516,0.0,0.0
0.2207792207792208,1,1,0,0,0.22958231890473332,0,0.4,8,0.1294147976282547,0.04838709677419355,0.0,0.0
0.19480519480519481,4,0,1,0,0.21665033041388687,1,0.4,8,0.34648105181747874,0.0,0.0,0.0
0.25974025974025977,4,1,2,0,0.22025484554336486,1,0.4,8,0.14591389533384894,0.04838709677419355,0.0,0.0
0.06493506493506496,2,2,0,0,0.21661871186011952,1,0.4,8,0.10131477184841454,0.016129032258064516,0.0,0.0
0.5454545454545454,1,1,0,0,0.2563948524994467,1,0.4,8,0.2611497808713586,0.0,0.0,0.0
0.3896103896103896,4,1,2,0,0.2781167989376166,1,0.4,8,0.17556071152358857,0.016129032258064516,0.0,0.0
0.3506493506493507,2,0,2,0,0.2040029089069466,1,0.4,8,0.12064965197215778,0.0,0.0,0.0
0.2337662337662338,1,1,1,0,0.25332785278401365,1,0.4,8,0.2575406032482599,0.04838709677419355,0.0,0.0
0.44155844155844154,4,1,3,0,0.28731779808391567,1,0.4,8,0.21732405259087395,0.0,0.0,0.0
0.2207792207792208,1,0,0,0,0.22597780377525534,1,0.4,8,0.24310389275586491,0.016129032258064516,0.0,0.0
0.32467532467532473,9,1,1,0,0.3203591867707971,1,0.4,8,0.4431554524361949,0.016129032258064516,0.0,0.0
0.44155844155844154,3,1,1,0,0.3405318240743669,1,0.43333333333333335,8,0.24233049755091518,0.03225806451612903,0.0,0.0
0.45454545454545453,9,0,0,0,0.26211781073133716,1,0.43333333333333335,8,0.12219644238205724,0.0,0.0,0.0
0.3896103896103896,1,0,0,0,0.21725108293546655,1,0.43333333333333335,8,0.2139726733694251,0.0,0.0,0.0
0.29870129870129875,1,2,0,0,0.2676510576406235,1,0.43333333333333335,8,0.3998453209590101,0.0,0.0,0.0
0.27272727272727276,4,0,2,0,0.23283902994277042,1,0.43333333333333335,8,0.3418406805877804,0.0,0.0,0.0
0.5324675324675325,5,1,1,0,0.2645840579251905,1,0.43333333333333335,8,0.28950760505284867,0.016129032258064516,0.0,0.0
0.29870129870129875,1,1,1,0,0.30575141493028113,1,0.43333333333333335,8,0.22067543181232277,0.0,0.0,0.0
0.3896103896103896,1,1,1,0,0.2609163056881778,1,0.43333333333333335,8,0.16163959783449344,0.016129032258064516,0.0,0.0
0.28571428571428575,0,1,1,0,0.2650267176779334,1,0.43333333333333335,8,0.18097447795823668,0.0,0.0,0.0
0.3896103896103896,1,1,1,0,0.2669554494577418,1,0.43333333333333335,8,0.1954111884506316,0.0,0.0,0.0
0.5454545454545454,5,1,0,0,0.26524804755430487,1,0.43333333333333335,8,0.23923691673111627,0.0,0.0,0.0
0.28571428571428575,9,2,3,0,0.33196319600341484,1,0.43333333333333335,8,0.26450116009280744,0.016129032258064516,0.0,0.0
0.5064935064935066,9,1,2,0,0.21646061909128278,0,0.43333333333333335,8,0.2186130445991235,0.016129032258064516,0.0,0.0
0.42857142857142855,1,1,1,0,0.443513453694628,1,0.43333333333333335,8,0.23846352152616654,0.0,0.0,0.0
0.29870129870129875,1,0,1,0,0.3837860056281026,1,0.43333333333333335,8,0.3663315287445218,0.03225806451612903,0.0,0.0
0.29870129870129875,1,1,1,0,0.26025231605906346,1,0.4666666666666667,8,0.29904614591389533,0.04838709677419355,0.0,0.0
0.44155844155844154,1,0,0,0,0.21045309387548614,1,0.4666666666666667,8,0.19412219644238207,0.0,0.0,0.0
0.5324675324675325,1,1,0,0,0.22661017485060234,1,0.4666666666666667,8,0.17865429234338748,0.0,0.0,0.0
0.3376623376623377,1,1,3,0,0.22110854649508332,1,0.4666666666666667,8,0.1240010311936066,0.0,0.0,0.0
0.40259740259740256,11,1,0,0,0.2272741644797167,1,0.4666666666666667,8,0.13353957205465328,0.016129032258064516,0.0,0.0
0.28571428571428575,7,1,0,0,0.21620767066114396,1,0.4666666666666667,8,0.2366589327146172,0.016129032258064516,0.0,0.0
0.29870129870129875,0,1,0,0,0.20681696019224083,1,0.4666666666666667,8,0.12838360402165508,0.0,0.0,0.0
0.3376623376623377,9,1,2,0,0.36130521389951625,1,0.4666666666666667,8,0.23433874709976799,0.016129032258064516,0.0,0.0
0.5454545454545454,7,2,0,0,0.2263888449742309,1,0.4666666666666667,8,0.2366589327146172,0.016129032258064516,0.0,0.0
0.14285714285714285,4,1,2,0,0.550890062288551,0,0.4666666666666667,8,0.3150296468161898,0.016129032258064516,0.0,0.0
0.29870129870129875,5,0,0,0,0.2091251146172574,1,0.4666666666666667,8,0.29749935550399587,0.016129032258064516,0.0,0.0
0.29870129870129875,1,1,0,0,0.2940525500363613,1,0.4666666666666667,8,0.27068832173240526,0.0,0.0,0.0
0.31168831168831174,9,2,1,0,0.25961994498371643,1,0.4666666666666667,8,0.48079401907708175,0.08064516129032258,0.0,0.0
0.2337662337662338,7,2,3,0,0.22537705125367566,1,0.5,8,0.13225058004640372,0.0,0.0,0.0
0.27272727272727276,9,1,2,0,0.2194643816991811,1,0.5,8,0.20907450373807684,0.0,0.0,0.0
0.16883116883116883,6,2,2,0,0.22104530938754863,1,0.5,8,0.1737561227120392,0.0,0.0,0.0
0.10389610389610388,1,1,1,0,0.2242704018718184,1,0.5,8,0.2941479762825471,0.03225806451612903,0.0,0.0
0.16883116883116883,1,1,1,0,0.2194011445916464,1,0.5,8,0.1768497035318381,0.0,0.0,0.0
0.14285714285714285,0,2,1,0,0.22164606190912828,1,0.5,8,0.20649651972157773,0.0,0.0,0.0
0.24675324675324678,7,0,1,0,0.21804154677965032,1,0.5,8,0.15906161381799433,0.016129032258064516,0.0,0.0
0.19480519480519481,1,2,1,0,0.20333891927783224,1,0.5,8,0.19721577726218098,0.016129032258064516,0.0,0.0
0.07792207792207789,9,2,1,0,0.22942422613589655,1,0.5,8,0.2345965455014179,0.0,0.0,0.0
0.41558441558441556,0,0,1,0,0.22796977266259844,1,0.5,8,0.34493426140757927,0.0,0.0,0.0
0.11688311688311687,9,2,2,0,0.3336705979068518,1,0.5,8,0.23072956947666926,0.0,0.0,0.0
0.4675324675324675,4,2,2,0,0.35539254434502165,1,0.5,8,0.3338489301366332,0.03225806451612903,0.0,0.0
0.15584415584415584,9,2,1,0,0.24377904954627377,1,0.5,8,0.30703789636504253,0.06451612903225806,0.0,0.0
0.2077922077922078,1,1,0,0,0.23846713251335885,1,0.5,8,0.2737819025522042,0.04838709677419355,0.0,0.0
0.24675324675324678,4,2,1,0,0.24153413222879186,1,0.5,8,0.3054911059551431,0.04838709677419355,0.0,0.0
0.29870129870129875,0,2,1,0,0.24874316248774783,1,0.6,8,0.2268625934519206,0.0,0.0,0.0
0.3766233766233767,1,1,1,0,0.24377904954627377,1,0.6,8,0.2425882959525651,0.016129032258064516,0.0,0.0
0.16883116883116883,0,1,1,0,0.21955923736048313,1,0.6,8,0.15596803299819542,0.0,0.0,0.0
0.16883116883116883,1,1,1,0,0.24033262718563253,1,0.6,8,0.262954369682908,0.04838709677419355,0.0,0.0
0.32467532467532473,7,0,1,0,0.24937553356309483,1,0.6,8,0.14178912090745038,0.03225806451612903,0.0,0.0
0.24675324675324678,4,0,2,0,0.2203497012046669,1,0.6,8,0.41763341067285387,0.016129032258064516,0.0,0.0
0.15584415584415584,9,2,2,0,0.24431656496031873,1,0.6,8,0.24877545759216294,0.08064516129032258,0.0,0.0
0.29870129870129875,9,1,1,0,0.23233313308249282,1,0.6,8,0.14874967775199793,0.06451612903225806,0.0,0.0
0.2337662337662338,1,1,1,0,0.3568153792645524,1,0.6333333333333333,8,0.11446249033255994,0.0,0.0,0.0
0.2207792207792208,1,0,1,0,0.21649223764505013,1,0.6333333333333333,8,0.31013147718484146,0.0,0.0,0.0
0.14285714285714285,7,2,1,0,0.22506086571600217,1,0.6333333333333333,8,0.4846609951018304,0.016129032258064516,0.0,0.0
0.2207792207792208,1,1,0,0,0.2197173301293199,1,0.6333333333333333,8,0.34338747099767986,0.0,0.0,0.0
0.16883116883116883,1,1,1,0,0.21655547475258483,1,0.6333333333333333,8,0.04640371229698376,0.016129032258064516,0.0,0.0
0.2207792207792208,7,1,1,0,0.34834160685490245,1,0.6333333333333333,8,0.45759216292858984,0.0,0.0,0.0
0.2077922077922078,9,2,1,0,0.21917981471527492,1,0.6333333333333333,8,0.30420211394689356,0.04838709677419355,0.0,0.0
0.16883116883116883,0,2,1,0,0.23011983431877828,1,0.6333333333333333,8,0.2688837329208559,0.0,0.0,0.0
0.3376623376623377,9,0,1,0,0.2475416574445885,1,0.6333333333333333,8,0.16705336426914152,0.03225806451612903,0.0,0.0
0.2337662337662338,1,1,0,0,0.2293926075821292,1,0.6333333333333333,8,0.2735241041505543,0.016129032258064516,0.0,0.0
0.2207792207792208,1,1,3,0,0.3689569039112151,1,0.6333333333333333,8,0.21680845578757413,0.016129032258064516,0.0,0.0
0.29870129870129875,1,1,0,0,0.2560154298542385,1,0.6333333333333333,8,0.3583397782933746,0.016129032258064516,0.0,0.0
0.16883116883116883,1,2,0,0,0.22332184525879786,1,0.6666666666666666,8,0.1451405001288992,0.0,0.0,0.0
0.2077922077922078,1,1,1,0,0.2546558320422424,1,0.6666666666666666,8,0.23279195668986855,0.0,0.0,0.0
0.18181818181818182,9,1,1,0,0.2415025136750245,1,0.6666666666666666,8,0.20134055168857953,0.016129032258064516,0.0,0.0
0.2337662337662338,4,1,2,0,0.24333638979353087,1,0.6666666666666666,8,0.24645527197731376,0.016129032258064516,0.0,0.0
0.15584415584415584,1,2,1,1,0.22404907199544694,1,0.6666666666666666,8,0.10569734467646301,0.0,0.0,0.0
0.24675324675324678,9,2,1,0,0.2547823062573118,1,0.6666666666666666,8,0.20443413250837847,0.0,0.0,0.0
0.2337662337662338,1,1,0,0,0.2354317513516932,1,0.6666666666666666,8,0.16679556586749164,0.016129032258064516,0.0,0.0
0.16883116883116883,4,2,2,0,0.24257754450311445,1,0.6666666666666666,8,0.12993039443155452,0.016129032258064516,0.0,0.0
0.11688311688311687,9,1,1,0,0.28551554051917666,1,0.6666666666666666,8,0.22041763341067286,0.0,0.0,0.0
0.2077922077922078,5,1,0,0,0.3587441110443609,0,0.6666666666666666,8,0.4328435163701985,0.0,0.0,0.0
0.15584415584415584,9,2,2,0,0.25724855345116515,1,0.6666666666666666,8,0.4369682907965971,0.016129032258064516,0.0,0.0
0.18181818181818182,9,2,2,0,0.363992790969741,1,0.6666666666666666,8,0.2211910286156226,0.016129032258064516,0.0,0.0
0.24675324675324678,9,2,1,0,0.3216555474752585,1,0.6666666666666666,8,0.2054653261149781,0.0,0.0,0.0
0.18181818181818182,1,1,1,0,0.24124956524488572,1,0.6666666666666666,8,0.23743232791956692,0.03225806451612903,0.0,0.0
0.19480519480519481,1,1,1,0,0.21649223764505013,1,0.6666666666666666,8,0.1337973704563032,0.03225806451612903,0.0,0.0
0.2207792207792208,1,1,0,0,0.2479210800897967,1,0.7333333333333333,8,0.34725444702242847,0.11290322580645161,0.0,0.0
0.2207792207792208,6,0,2,0,0.25930375944604295,1,0.7333333333333333,8,0.18922402681103379,0.016129032258064516,0.0,0.0
0.15584415584415584,1,2,1,0,0.22404907199544694,1,0.7333333333333333,8,0.20185614849187936,0.0,0.0,0.0
0.3506493506493507,1,0,0,0,0.20665886742340406,1,0.7333333333333333,8,0.26501675689610726,0.0,0.0,0.0
0.3506493506493507,0,1,1,0,0.22120340215638537,1,0.7333333333333333,8,0.2296983758700696,0.03225806451612903,0.0,0.0
0.19480519480519481,1,1,1,0,0.2627818003604515,1,0.7333333333333333,8,0.15106986336684713,0.03225806451612903,0.0,0.0
0.3376623376623377,4,0,2,0,0.3990261485439656,0,0.7333333333333333,8,0.1533900489816963,0.08064516129032258,0.0,0.0
0.28571428571428575,1,1,0,0,0.2252821955923736,1,0.7333333333333333,8,0.2611497808713586,0.03225806451612903,0.0,0.0
0.16883116883116883,1,1,1,0,0.3085022291080406,1,0.7333333333333333,8,0.3583397782933746,0.016129032258064516,0.0,0.0
0.15584415584415584,9,1,2,0,0.23359787523318684,1,0.8333333333333334,8,0.10621294147976283,0.016129032258064516,0.0,0.0
0.3376623376623377,9,0,1,0,0.2563948524994467,1,0.8333333333333334,8,0.2026295436968291,0.16129032258064518,0.0,0.0
0.2077922077922078,7,1,1,0,0.19948145571821546,1,0.8333333333333334,8,0.17530291312193866,0.0,0.0,0.0
0.24675324675324678,1,1,1,0,0.22044455686596898,0,0.8333333333333334,8,0.17452951791698892,0.016129032258064516,0.0,0.0
0.12987012987012986,6,2,2,0,0.21649223764505013,1,0.8333333333333334,8,0.4016499097705594,0.016129032258064516,0.0,0.0
0.18181818181818182,0,2,1,0,0.23609574098080754,1,0.8333333333333334,8,0.31760763083268884,0.03225806451612903,0.0,0.0
0.24675324675324678,1,0,1,0,0.22648370063553294,1,0.8333333333333334,8,0.16499097705594226,0.016129032258064516,0.0,0.0
0.2077922077922078,4,1,2,0,0.28880387011098113,1,0.8333333333333334,8,0.23021397267336943,0.04838709677419355,0.0,0.0
0.25974025974025977,0,0,1,0,0.22275271129098556,1,0.8333333333333334,8,0.1105955143078113,0.016129032258064516,0.0,0.0
0.12987012987012986,0,2,1,0,0.23103677237803144,1,0.8333333333333334,8,0.19051301881928331,0.08064516129032258,0.0,0.0
0.16883116883116883,4,0,2,0,0.2526954817086667,1,0.8333333333333334,8,0.3274039700953854,0.04838709677419355,0.0,0.0
0.5324675324675325,7,1,1,0,0.2157966294621684,1,0.8333333333333334,8,0.1923176076308327,0.03225806451612903,0.0,0.0
0.07792207792207789,1,1,1,0,0.23815094697568534,1,0.8333333333333334,8,0.23047177107501934,0.03225806451612903,0.0,0.0
0.10389610389610388,7,2,1,0,0.2449805545894331,1,0.8333333333333334,8,0.19644238205723125,0.016129032258064516,0.0,0.0
0.5324675324675325,5,2,1,0,0.22759035001739022,1,0.8666666666666667,8,0.2735241041505543,0.06451612903225806,0.0,0.0
0.15584415584415584,2,2,0,0,0.21649223764505013,1,0.8666666666666667,8,0.27043052333075535,0.0,0.0,0.0
0.24675324675324678,0,1,1,0,0.22515572137730422,1,0.8666666666666667,8,0.18793503480278423,0.03225806451612903,0.0,0.0
0.15584415584415584,0,2,1,0,0.20975748569260444,1,0.8666666666666667,8,0.19309100283578243,0.0,0.0,0.0
0.09090909090909088,1,1,1,0,0.21955923736048313,1,0.8666666666666667,8,0.1822634699664862,0.0,0.0,0.0
0.3376623376623377,7,0,1,0,0.21810478388718502,1,0.8666666666666667,8,0.7971126579015211,0.016129032258064516,0.0,0.0
0.14285714285714285,4,1,2,0,0.22642046352799824,0,0.9,8,0.24129930394431556,0.016129032258064516,0.0,0.0
0.10389610389610388,4,2,2,0,0.4327631454137288,1,0.9,8,0.4016499097705594,0.016129032258064516,0.0,0.0
0.10389610389610388,9,2,1,0,0.2376134315616404,1,0.9,8,0.1479762825470482,0.03225806451612903,0.0,0.0
0.11688311688311687,7,2,1,0,0.21819963954848706,1,0.9,8,0.13946893529260118,0.016129032258064516,0.0,0.0
0.09090909090909088,6,2,1,0,0.2557624814240997,1,0.9,8,0.15803042021139468,0.016129032258064516,0.0,0.0
0.12987012987012986,4,1,1,0,0.22572485534511652,1,0.9,8,0.13018819283320443,0.0,0.0,0.0
0.06493506493506496,7,2,1,0,0.23751857590033834,1,0.9,8,0.30445991234854347,0.0,0.0,0.0
0.2077922077922078,4,2,2,0,0.24994466753090716,1,0.9,8,0.22222222222222224,0.016129032258064516,0.0,0.0
0.12987012987012986,8,2,1,0,0.24649824517026592,1,0.9,8,0.4454756380510441,0.0,0.0,0.0
0.42857142857142855,2,1,3,0,0.23565308122806464,1,0.9,8,0.14385150812064965,0.12903225806451613,0.0,0.0
0.2207792207792208,1,1,1,0,0.21649223764505013,1,0.9333333333333333,8,0.13946893529260118,0.0,0.0,0.0
0.2207792207792208,0,1,1,0,0.2292661333670598,1,0.9333333333333333,8,0.13843774168600156,0.0,0.0,0.0
0.4935064935064935,1,1,1,0,0.22436525753312045,1,0.9333333333333333,8,0.20340293890177882,0.016129032258064516,0.0,0.0
0.3506493506493507,10,0,1,0,0.3225408669807443,1,0.9333333333333333,8,0.19180201082753287,0.0,0.0,0.0
0.5454545454545454,1,0,1,0,0.21649223764505013,1,0.9333333333333333,8,0.3106470739881413,0.0,0.0,0.0
0.4935064935064935,9,1,1,0,0.23511556581401968,1,0.9333333333333333,8,0.13740654807940192,0.016129032258064516,0.0,0.0
0.11688311688311687,4,2,2,0,0.6261422202548456,1,0.9333333333333333,8,0.202887342098479,0.03225806451612903,0.0,0.0
0.15584415584415584,0,1,1,0,0.24409523508394726,1,0.9333333333333333,8,0.20366073730342873,0.03225806451612903,0.0,0.0
0.3506493506493507,1,0,0,0,0.23527365858285643,1,0.9333333333333333,8,0.21423047177107502,0.016129032258064516,0.0,0.0
0.14285714285714285,1,2,1,0,0.2158598665697031,1,0.9333333333333333,8,0.20933230213972673,0.016129032258064516,0.0,0.0
0.25974025974025977,4,0,2,0,0.3648464919214595,1,0.9333333333333333,8,0.35086362464552723,0.016129032258064516,0.0,0.0
0.15584415584415584,1,1,1,0,0.23185885477598256,1,0.9333333333333333,8,0.28538283062645015,0.03225806451612903,0.0,0.0
0.3376623376623377,1,2,0,0,0.2668605937964398,1,0.9333333333333333,8,0.2129414797628255,0.03225806451612903,0.0,0.0
0.2337662337662338,4,2,2,0,0.4569829575995194,1,0.9666666666666667,8,0.23588553750966745,0.0,0.0,0.0
0.25974025974025977,9,1,1,0,0.22363803079647138,1,0.9666666666666667,8,0.19592678525393142,0.03225806451612903,0.0,0.0
0.2337662337662338,1,2,1,0,0.22806462832390048,1,0.9666666666666667,8,0.29156999226604796,0.016129032258064516,0.0,0.0
0.24675324675324678,4,0,1,0,0.21699813450532773,1,0.9666666666666667,8,0.16395978344934262,0.0,0.0,0.0
0.2207792207792208,4,2,2,0,0.23435672052360326,1,0.9666666666666667,8,0.19618458365558133,0.0,0.0,0.0
0.25974025974025977,0,0,1,0,0.21709299016662978,1,0.9666666666666667,8,0.1551946377932457,0.016129032258064516,0.0,0.0
0.28571428571428575,7,1,0,0,0.2507035128213236,1,0.9666666666666667,8,0.21964423820572312,0.016129032258064516,0.0,0.0
0.31168831168831174,10,0,1,0,0.27065482024852183,1,0.9666666666666667,8,0.21990203660737304,0.016129032258064516,0.0,0.0
0.3636363636363637,4,0,2,0,0.6743605147500553,1,0.9666666666666667,8,0.3266305748904357,0.0,0.0,0.0
0.2207792207792208,9,0,1,0,0.3974768394093654,1,0.9666666666666667,8,0.17762309873678783,0.14516129032258063,0.0,0.0
0.2077922077922078,9,0,1,0,0.26237075916147595,1,0.9666666666666667,8,0.2822892498066512,0.22580645161290325,0.0,0.0
0.18181818181818182,7,1,1,0,0.2154172068169602,1,0.9666666666666667,8,0.31812322763598866,0.016129032258064516,0.0,0.0
0.41558441558441556,10,1,1,0,0.33265880418629656,1,0.9666666666666667,8,0.22789378705852026,0.03225806451612903,0.0,0.0
0.2207792207792208,1,1,1,0,0.2385619881746609,1,0.9666666666666667,8,0.345707656612529,0.03225806451612903,0.0,0.0
0.2337662337662338,9,2,1,0,0.34726657602681255,1,0.9666666666666667,8,0.20881670533642693,0.03225806451612903,0.0,0.0
0.45454545454545453,1,0,0,0,0.30047111645113356,1,0.9666666666666667,8,0.5099252384635216,0.016129032258064516,0.0,0.0
0.3636363636363637,4,2,2,0,0.3083125177854365,1,0.9666666666666667,8,0.2531580304202114,0.016129032258064516,0.0,0.0
0.10389610389610388,4,2,2,0,0.24823726562747023,1,0.9666666666666667,8,0.05826243877287961,0.016129032258064516,0.0,0.0
0.3506493506493507,9,2,1,0,0.2294558446896639,1,0.9666666666666667,8,0.2291827790667698,0.04838709677419355,0.0,0.0
0.16883116883116883,10,0,0,0,0.21649223764505013,1,0.9666666666666667,8,0.19154421242588296,0.1774193548387097,0.0,0.0
0.14285714285714285,4,2,2,0,0.21649223764505013,1,0.9666666666666667,8,0.13843774168600156,0.1774193548387097,0.0,0.0
0.45454545454545453,2,2,1,0,0.21845258797862588,1,0.9666666666666667,8,0.26862593451920597,0.06451612903225806,0.0,0.0
0.11688311688311687,1,1,0,0,0.22964555601226802,1,0.9666666666666667,8,0.30703789636504253,0.016129032258064516,0.0,0.0
0.27272727272727276,4,1,2,0,0.30385430170424005,1,0.03333333333333333,6,0.13508636246455272,0.016129032258064516,0.0,0.0
0.2337662337662338,7,1,1,0,0.31084200208682455,1,0.03333333333333333,6,0.10105697344676463,0.0,0.0,0.0
0.29870129870129875,1,1,0,0,0.22101369083378128,1,0.03333333333333333,6,0.16937354988399073,0.016129032258064516,0.0,0.0
0.2337662337662338,7,1,0,0,0.21649223764505013,1,0.03333333333333333,6,0.26656354730600673,0.0,0.0,0.0
0.18181818181818182,9,1,1,0,0.2384987510671262,1,0.03333333333333333,6,0.20959010054137664,0.0,0.0,0.0
0.2207792207792208,7,1,1,0,0.22129825781768744,1,0.03333333333333333,6,0.14462490332559938,0.0,0.0,0.0
0.2337662337662338,4,2,2,0,0.21402599045119677,1,0.03333333333333333,6,0.27481309615880384,0.0,0.0,0.0
0.2207792207792208,4,1,2,0,0.24390552376134317,1,0.03333333333333333,6,0.05877803557617943,0.03225806451612903,0.0,0.0
0.15584415584415584,1,2,1,0,0.24662471938533534,1,0.03333333333333333,6,0.19205980922918278,0.016129032258064516,0.0,0.0
0.31168831168831174,1,1,1,0,0.2304992569639865,1,0.03333333333333333,6,0.17246713070378963,0.06451612903225806,0.0,0.0
0.31168831168831174,9,2,1,1,0.1807948904417112,1,0.03333333333333333,6,0.14256251611240012,0.06451612903225806,0.0,0.0
0.18181818181818182,1,1,0,0,0.22961393745850067,1,0.03333333333333333,6,0.1997937612786801,0.04838709677419355,0.0,0.0
0.14285714285714285,1,2,1,0,0.2247130616245613,1,0.03333333333333333,6,0.18174787316318639,0.2096774193548387,0.0,0.0
0.3376623376623377,4,0,2,1,0.203497012046669,1,0.03333333333333333,6,0.11085331270946121,0.04838709677419355,0.0,0.0
0.18181818181818182,9,2,1,0,0.25693236791349167,1,0.06666666666666668,6,0.30188192833204436,0.03225806451612903,0.0,0.0
0.16883116883116883,10,1,1,0,0.2192114332690423,1,0.06666666666666668,6,0.2477442639855633,0.016129032258064516,0.0,0.0
0.28571428571428575,6,1,1,1,0.19265184810446773,1,0.06666666666666668,6,0.2420726991492653,0.03225806451612903,0.0,0.0
0.32467532467532473,2,1,1,0,0.21649223764505013,0,0.06666666666666668,6,0.2637277648878577,0.0967741935483871,0.0,0.0
0.11688311688311687,4,2,1,0,0.22212034021563856,1,0.06666666666666668,6,0.18819283320443414,0.016129032258064516,0.0,0.0
0.24675324675324678,7,2,1,0,0.2252821955923736,1,0.06666666666666668,6,0.2688837329208559,0.03225806451612903,0.0,0.0
0.06493506493506496,7,2,1,0,0.22993012299617416,1,0.06666666666666668,6,0.1974735756638309,0.0,0.0,0.0
0.09090909090909088,4,1,0,0,0.22180415467796505,1,0.06666666666666668,6,0.2059809229182779,0.0,0.0,0.0
0.10389610389610388,1,2,1,1,0.2153539697094255,1,0.06666666666666668,6,0.12374323279195669,0.016129032258064516,0.0,0.0
0.3766233766233767,1,0,0,0,0.22047617541973633,1,0.06666666666666668,6,0.6326372776488786,0.016129032258064516,0.0,0.0
